device_id,timestamp,energy_consumption
10,2020-01-04 07:00:00,120.79438602542555
4,2020-01-04 08:00:00,127.21970344398375
6,2020-01-04 09:00:00,126.21400302313977
9,2020-01-04 10:00:00,126.72358370698194
3,2020-01-04 11:00:00,110.79658136682615
9,2020-01-04 12:00:00,102.95833116352242
4,2020-01-04 13:00:00,98.10488067985968
5,2020-01-04 14:00:00,99.24449546121275
7,2020-01-04 15:00:00,91.2169137386941
6,2020-01-04 16:00:00,83.03473445397022
10,2020-01-04 17:00:00,85.83570492311345
8,2020-01-04 18:00:00,82.98624400887059
8,2020-01-04 19:00:00,88.27927840492512
8,2020-01-04 20:00:00,82.50664139284665
3,2020-01-04 21:00:00,88.43490454154886
10,2020-01-04 22:00:00,93.3736868858976
6,2020-01-04 23:00:00,94.12951963069177
7,2020-01-05 00:00:00,109.48151473159528
9,2020-01-05 01:00:00,115.86000868209187
10,2020-01-05 02:00:00,120.69316632419873
10,2020-01-05 03:00:00,124.75567575113138
4,2020-01-05 04:00:00,122.90806612005932
5,2020-01-05 05:00:00,130.46254662645734
8,2020-01-05 06:00:00,131.7873978477806
1,2020-01-05 07:00:00,128.72107258889005
6,2020-01-05 08:00:00,129.51186266140937
4,2020-01-05 09:00:00,128.44892278622183
5,2020-01-05 10:00:00,130.76527132589513
5,2020-01-05 11:00:00,116.26104985892168
2,2020-01-05 12:00:00,110.28877946817028
8,2020-01-05 13:00:00,102.24166465551961
2,2020-01-05 14:00:00,87.07385713277526
4,2020-01-05 15:00:00,91.44081714971772
5,2020-01-05 16:00:00,87.98491485907864
1,2020-01-05 17:00:00,97.58580665654121
6,2020-01-05 18:00:00,83.53927977479287
2,2020-01-05 19:00:00,86.94401850049684
5,2020-01-05 20:00:00,87.8435763502753
6,2020-01-05 21:00:00,86.23005342300814
8,2020-01-05 22:00:00,103.04857006070159
9,2020-01-05 23:00:00,107.20698787135434
6,2020-01-06 00:00:00,113.95630141805574
5,2020-01-06 01:00:00,112.00802338378683
4,2020-01-06 02:00:00,129.681798932235
2,2020-01-06 03:00:00,120.9195844406138
2,2020-01-06 04:00:00,134.91943363588084
7,2020-01-06 05:00:00,145.5182797059021
5,2020-01-06 06:00:00,130.54851714132909
7,2020-01-06 07:00:00,131.90119862355238
1,2020-01-06 08:00:00,132.8167763817457
1,2020-01-06 09:00:00,125.91151856813624
5,2020-01-06 10:00:00,115.5812530010799
2,2020-01-06 11:00:00,117.73120400536072
8,2020-01-06 12:00:00,105.68973728249404
3,2020-01-06 13:00:00,106.98208472409446
1,2020-01-06 14:00:00,94.07082037466955
2,2020-01-06 15:00:00,101.3232868886196
10,2020-01-06 16:00:00,85.76772568426043
10,2020-01-06 17:00:00,85.6595168496545
7,2020-01-06 18:00:00,90.56889902211493
6,2020-01-06 19:00:00,81.28218854322711
8,2020-01-06 20:00:00,91.15466320839026
7,2020-01-06 21:00:00,100.60938571908605
10,2020-01-06 22:00:00,91.29726815188846
8,2020-01-06 23:00:00,106.37072033715009
3,2020-01-07 00:00:00,113.30078399065073
6,2020-01-07 01:00:00,122.46430335321519
7,2020-01-07 02:00:00,118.4833021597322
10,2020-01-07 03:00:00,123.32678502572193
1,2020-01-07 04:00:00,136.59508433153206
1,2020-01-07 05:00:00,138.05115327958626
7,2020-01-07 06:00:00,138.75389135528002
3,2020-01-07 07:00:00,138.46515665561924
3,2020-01-07 08:00:00,130.91862428498317
5,2020-01-07 09:00:00,131.59039366109033
6,2020-01-07 10:00:00,126.80016085947207
2,2020-01-07 11:00:00,115.81686037776684
3,2020-01-07 12:00:00,122.33035674341643
6,2020-01-07 13:00:00,108.9835155120456
3,2020-01-07 14:00:00,94.71165239639345
5,2020-01-07 15:00:00,98.85661124326914
9,2020-01-07 16:00:00,86.81081213137311
3,2020-01-07 17:00:00,93.20547578596323
6,2020-01-07 18:00:00,94.29451916687171
5,2020-01-07 19:00:00,85.33332687020642
5,2020-01-07 20:00:00,96.83447251815933
6,2020-01-07 21:00:00,98.1378049189245
6,2020-01-07 22:00:00,105.44521346123514
1,2020-01-07 23:00:00,116.93174429432642
9,2020-01-08 00:00:00,112.77465777596235
5,2020-01-08 01:00:00,116.78673650910929
1,2020-01-08 02:00:00,122.2207119025631
8,2020-01-08 03:00:00,127.85024500288421
7,2020-01-08 04:00:00,135.60009629294518
7,2020-01-08 05:00:00,140.27221812407166
5,2020-01-08 06:00:00,140.88510943676883
1,2020-01-08 07:00:00,142.86906018988256
9,2020-01-08 08:00:00,136.38398568883323
9,2020-01-08 09:00:00,139.69702389764
8,2020-01-08 10:00:00,126.01174266335698
5,2020-01-08 11:00:00,134.98969163741486
3,2020-01-08 12:00:00,118.1300492630858
8,2020-01-08 13:00:00,104.32879146197335
1,2020-01-08 14:00:00,97.31393572866921
3,2020-01-08 15:00:00,99.98643361288403
7,2020-01-08 16:00:00,92.56713489244856
4,2020-01-08 17:00:00,94.84028357427954
7,2020-01-08 18:00:00,92.86795773127051
5,2020-01-08 19:00:00,91.07282223524872
6,2020-01-08 20:00:00,89.7838516181638
7,2020-01-08 21:00:00,90.49989249738078
10,2020-01-08 22:00:00,101.10256623749568
7,2020-01-08 23:00:00,113.73000168924213
7,2020-01-09 00:00:00,117.07229541319583
7,2020-01-09 01:00:00,116.3269517739049
7,2020-01-09 02:00:00,129.53441701651474
3,2020-01-09 03:00:00,135.8561116629237
3,2020-01-09 04:00:00,133.56654599557814
7,2020-01-09 05:00:00,141.3353121162842
2,2020-01-09 06:00:00,141.79292736891685
2,2020-01-09 07:00:00,135.0185207921174
3,2020-01-09 08:00:00,140.10814136775323
4,2020-01-09 09:00:00,137.23350448026272
6,2020-01-09 10:00:00,134.75051138199123
8,2020-01-09 11:00:00,128.6580844012094
10,2020-01-09 12:00:00,110.11359402104341
10,2020-01-09 13:00:00,105.92568238104725
7,2020-01-09 14:00:00,107.24380289158618
4,2020-01-09 15:00:00,102.14322962779724
2,2020-01-09 16:00:00,98.25991558717615
2,2020-01-09 17:00:00,112.53416689366078
4,2020-01-09 18:00:00,95.35645049843673
6,2020-01-09 19:00:00,99.11502333600417
3,2020-01-09 20:00:00,100.78805736253993
6,2020-01-09 21:00:00,103.33131321390721
5,2020-01-09 22:00:00,103.75902311119717
5,2020-01-09 23:00:00,115.24308215665921
2,2020-01-10 00:00:00,114.13792895642506
8,2020-01-10 01:00:00,123.3717809703329
5,2020-01-10 02:00:00,128.2419229846814
2,2020-01-10 03:00:00,136.33912379777922
7,2020-01-10 04:00:00,151.55935434651943
9,2020-01-10 05:00:00,133.2305889601659
9,2020-01-10 06:00:00,146.93341306512752
1,2020-01-10 07:00:00,134.67002126189038
7,2020-01-10 08:00:00,137.95977357363273
9,2020-01-10 09:00:00,141.87456316982647
6,2020-01-10 10:00:00,131.65688359816028
1,2020-01-10 11:00:00,120.00057858795647
2,2020-01-10 12:00:00,115.42565065109713
4,2020-01-10 13:00:00,116.01302466186435
4,2020-01-10 14:00:00,103.01702173352528
2,2020-01-10 15:00:00,102.65682115771418
8,2020-01-10 16:00:00,97.91276469173309
2,2020-01-10 17:00:00,92.0127360389262
3,2020-01-10 18:00:00,105.2219467281656
4,2020-01-10 19:00:00,98.60701858325935
9,2020-01-10 20:00:00,87.892563948354
10,2020-01-10 21:00:00,103.00685686779345
1,2020-01-10 22:00:00,104.02666534712505
8,2020-01-10 23:00:00,117.71063106474207
5,2020-01-11 00:00:00,116.03967967351753
7,2020-01-11 01:00:00,125.98242013326653
8,2020-01-11 02:00:00,135.1939054552973
5,2020-01-11 03:00:00,142.25875740826635
8,2020-01-11 04:00:00,135.98480781444113
10,2020-01-11 05:00:00,142.894637080488
8,2020-01-11 06:00:00,143.12761389401825
9,2020-01-11 07:00:00,141.4671827915382
2,2020-01-11 08:00:00,151.1469324405535
3,2020-01-11 09:00:00,140.45494707636252
1,2020-01-11 10:00:00,127.03129206757585
4,2020-01-11 11:00:00,131.97884054944498
5,2020-01-11 12:00:00,131.61317851902822
1,2020-01-11 13:00:00,119.7775905565148
8,2020-01-11 14:00:00,101.07223339890902
2,2020-01-11 15:00:00,101.15358618204114
1,2020-01-11 16:00:00,106.01968957471524
2,2020-01-11 17:00:00,93.73261878542948
5,2020-01-11 18:00:00,98.72155175883823
9,2020-01-11 19:00:00,101.31082207538408
9,2020-01-11 20:00:00,95.3838528603197
2,2020-01-11 21:00:00,103.77718685020541
2,2020-01-11 22:00:00,93.12948930718973
3,2020-01-11 23:00:00,110.32675452065763
7,2020-01-12 00:00:00,120.73967094528331
3,2020-01-12 01:00:00,122.3174147673449
1,2020-01-12 02:00:00,142.83125391662128
6,2020-01-12 03:00:00,132.77950288418066
3,2020-01-12 04:00:00,141.78629575280317
1,2020-01-12 05:00:00,147.2210744826913
4,2020-01-12 06:00:00,154.7089352317217
1,2020-01-12 07:00:00,139.55474653507764
1,2020-01-12 08:00:00,150.13570833649092
2,2020-01-12 09:00:00,140.48143216322376
10,2020-01-12 10:00:00,130.42839692057942
8,2020-01-12 11:00:00,131.70027652205556
2,2020-01-12 12:00:00,123.99792434840052
2,2020-01-12 13:00:00,113.61440820453319
10,2020-01-12 14:00:00,111.01832199019726
10,2020-01-12 15:00:00,103.64841689863171
8,2020-01-12 16:00:00,102.25294889160647
6,2020-01-12 17:00:00,102.58184782269672
4,2020-01-12 18:00:00,106.43276703540195
3,2020-01-12 19:00:00,93.24880265067125
1,2020-01-12 20:00:00,112.68390042805956
3,2020-01-12 21:00:00,96.31460296947
9,2020-01-12 22:00:00,110.57712886892529
5,2020-01-12 23:00:00,120.39050709632004
6,2020-01-13 00:00:00,125.40769937749239
5,2020-01-13 01:00:00,127.44306141463429
1,2020-01-13 02:00:00,135.62881448174485
10,2020-01-13 03:00:00,139.46543343725773
1,2020-01-13 04:00:00,143.03992273813515
4,2020-01-13 05:00:00,152.81561041793407
3,2020-01-13 06:00:00,151.28787455278447
8,2020-01-13 07:00:00,145.2697376512397
7,2020-01-13 08:00:00,150.81811728945047
7,2020-01-13 09:00:00,143.966992799077
8,2020-01-13 10:00:00,141.40047910658208
10,2020-01-13 11:00:00,134.53813169692535
7,2020-01-13 12:00:00,120.85787915249091
10,2020-01-13 13:00:00,115.81481572591042
2,2020-01-13 14:00:00,116.40600792743159
4,2020-01-13 15:00:00,110.62706454667594
6,2020-01-13 16:00:00,103.58108253209758
3,2020-01-13 17:00:00,101.8580597032035
3,2020-01-13 18:00:00,106.89123577018542
6,2020-01-13 19:00:00,98.48025153719443
1,2020-01-13 20:00:00,106.75444879719652
1,2020-01-13 21:00:00,107.06430704148116
5,2020-01-13 22:00:00,112.24787666453518
1,2020-01-13 23:00:00,124.94303366040123
10,2020-01-14 00:00:00,130.13005012032548
8,2020-01-14 01:00:00,136.62433553030854
2,2020-01-14 02:00:00,145.19704810587095
6,2020-01-14 03:00:00,144.0356856552838
10,2020-01-14 04:00:00,151.39673971589912
10,2020-01-14 05:00:00,149.01649448642976
5,2020-01-14 06:00:00,153.12385722196956
10,2020-01-14 07:00:00,150.0837986922726
4,2020-01-14 08:00:00,148.80532607381593
1,2020-01-14 09:00:00,147.40650865844663
3,2020-01-14 10:00:00,135.245293432788
4,2020-01-14 11:00:00,143.8521522023027
2,2020-01-14 12:00:00,121.97299563617085
2,2020-01-14 13:00:00,114.54500619952472
2,2020-01-14 14:00:00,120.46032260588373
1,2020-01-14 15:00:00,113.5337550258914
10,2020-01-14 16:00:00,108.8064179237472
2,2020-01-14 17:00:00,106.41337866954909
6,2020-01-14 18:00:00,102.44190576357683
3,2020-01-14 19:00:00,98.95206496051253
10,2020-01-14 20:00:00,106.39821301888307
5,2020-01-14 21:00:00,106.68969008265816
1,2020-01-14 22:00:00,120.21210968432815
8,2020-01-14 23:00:00,120.71409082952269
4,2020-01-15 00:00:00,123.87571072799086
9,2020-01-15 01:00:00,132.95008647860848
4,2020-01-15 02:00:00,142.73453967804554
2,2020-01-15 03:00:00,143.11227201966827
3,2020-01-15 04:00:00,145.87610121816024
5,2020-01-15 05:00:00,153.78649266342472
10,2020-01-15 06:00:00,154.72808665163905
6,2020-01-15 07:00:00,150.20002642382352
7,2020-01-15 08:00:00,147.9653830573288
4,2020-01-15 09:00:00,147.59120155461832
7,2020-01-15 10:00:00,134.09620347803684
10,2020-01-15 11:00:00,128.3531252885607
3,2020-01-15 12:00:00,125.4110897739753
7,2020-01-15 13:00:00,121.54894184147223
4,2020-01-15 14:00:00,118.2245344029415
8,2020-01-15 15:00:00,118.95245097739259
9,2020-01-15 16:00:00,111.97434529106462
7,2020-01-15 17:00:00,104.47218680997867
8,2020-01-15 18:00:00,104.40828692486605
8,2020-01-15 19:00:00,100.42591833132076
2,2020-01-15 20:00:00,107.92685288452057
9,2020-01-15 21:00:00,110.63243378218613
6,2020-01-15 22:00:00,118.95033215549793
4,2020-01-15 23:00:00,119.31345135583986
5,2020-01-16 00:00:00,132.60015761972738
10,2020-01-16 01:00:00,144.22093858845443
5,2020-01-16 02:00:00,142.12631000095126
7,2020-01-16 03:00:00,149.93968173075092
9,2020-01-16 04:00:00,155.4381514911161
7,2020-01-16 05:00:00,152.56218258310406
9,2020-01-16 06:00:00,156.62394454171564
4,2020-01-16 07:00:00,154.79793264115622
10,2020-01-16 08:00:00,152.8091834147327
10,2020-01-16 09:00:00,144.56613128512092
4,2020-01-16 10:00:00,143.45940439338628
6,2020-01-16 11:00:00,139.88066395323884
8,2020-01-16 12:00:00,138.25925725578077
9,2020-01-16 13:00:00,129.4127600670256
1,2020-01-16 14:00:00,129.4361371990774
1,2020-01-16 15:00:00,109.73916041477267
8,2020-01-16 16:00:00,114.04787869522603
7,2020-01-16 17:00:00,108.18881782505564
9,2020-01-16 18:00:00,117.45261096703597
3,2020-01-16 19:00:00,103.39730206430212
10,2020-01-16 20:00:00,105.82103769014675
5,2020-01-16 21:00:00,111.0789920861348
3,2020-01-16 22:00:00,108.71748906882657
5,2020-01-16 23:00:00,122.82105930176579
10,2020-01-17 00:00:00,128.20799007732114
1,2020-01-17 01:00:00,139.3094412923907
4,2020-01-17 02:00:00,146.37911895868942
6,2020-01-17 03:00:00,159.31220565290377
2,2020-01-17 04:00:00,158.73977906005888
7,2020-01-17 05:00:00,153.68399500078934
8,2020-01-17 06:00:00,153.01163711248984
1,2020-01-17 07:00:00,159.19479483134788
4,2020-01-17 08:00:00,147.71986522345344
4,2020-01-17 09:00:00,159.5887023702381
5,2020-01-17 10:00:00,151.2342824622661
4,2020-01-17 11:00:00,137.04502257305614
9,2020-01-17 12:00:00,124.4380949079193
7,2020-01-17 13:00:00,133.38599614399476
2,2020-01-17 14:00:00,120.0977540218246
1,2020-01-17 15:00:00,121.7652081256483
9,2020-01-17 16:00:00,103.71436555421889
1,2020-01-17 17:00:00,106.27546101816313
6,2020-01-17 18:00:00,108.53004313610661
2,2020-01-17 19:00:00,109.6739247964697
4,2020-01-17 20:00:00,109.7695478802225
6,2020-01-17 21:00:00,119.19043331166051
5,2020-01-17 22:00:00,115.99909388003074
6,2020-01-17 23:00:00,126.7381653216312
3,2020-01-18 00:00:00,134.60535988021724
5,2020-01-18 01:00:00,143.1298948668715
2,2020-01-18 02:00:00,150.2286418068162
7,2020-01-18 03:00:00,146.3083693342031
3,2020-01-18 04:00:00,148.31731735201862
1,2020-01-18 05:00:00,164.95712572516197
8,2020-01-18 06:00:00,161.16550886569772
8,2020-01-18 07:00:00,154.9929946276007
3,2020-01-18 08:00:00,164.07701947273733
7,2020-01-18 09:00:00,153.01001004899877
9,2020-01-18 10:00:00,153.23379611554688
8,2020-01-18 11:00:00,141.72872157719834
3,2020-01-18 12:00:00,145.30773551435172
2,2020-01-18 13:00:00,137.3935668219518
10,2020-01-18 14:00:00,121.4258608422604
7,2020-01-18 15:00:00,122.43420965712089
7,2020-01-18 16:00:00,116.91361193268457
9,2020-01-18 17:00:00,118.11572225716182
5,2020-01-18 18:00:00,105.67943567118328
4,2020-01-18 19:00:00,114.86950746420628
8,2020-01-18 20:00:00,119.31222600843478
4,2020-01-18 21:00:00,109.28271455437556
4,2020-01-18 22:00:00,117.42113180018292
2,2020-01-18 23:00:00,119.25413019450528
1,2020-01-19 00:00:00,134.65707588600304
4,2020-01-19 01:00:00,146.14564031212566
7,2020-01-19 02:00:00,156.18258101342
9,2020-01-19 03:00:00,154.3022820320594
9,2020-01-19 04:00:00,166.13119427012126
10,2020-01-19 05:00:00,153.6684626611631
1,2020-01-19 06:00:00,152.9872549455921
5,2020-01-19 07:00:00,160.45791715246847
7,2020-01-19 08:00:00,160.24181517638937
7,2020-01-19 09:00:00,154.26839147363208
10,2020-01-19 10:00:00,139.0003280315965
6,2020-01-19 11:00:00,142.94575730915196
10,2020-01-19 12:00:00,130.4818767239856
4,2020-01-19 13:00:00,133.96545369045404
3,2020-01-19 14:00:00,126.50390115170812
9,2020-01-19 15:00:00,114.87718430728044
10,2020-01-19 16:00:00,113.11762593464346
4,2020-01-19 17:00:00,107.97672519662343
8,2020-01-19 18:00:00,112.19088582428603
1,2020-01-19 19:00:00,118.21519010328839
7,2020-01-19 20:00:00,111.09170167907723
6,2020-01-19 21:00:00,122.59687290064845
1,2020-01-19 22:00:00,122.68636460821772
4,2020-01-19 23:00:00,127.48615525856215
5,2020-01-20 00:00:00,137.46918659502114
8,2020-01-20 01:00:00,139.3819457576171
4,2020-01-20 02:00:00,147.90277756277203
3,2020-01-20 03:00:00,149.94264700358437
2,2020-01-20 04:00:00,169.81197054341487
4,2020-01-20 05:00:00,162.7455160486643
10,2020-01-20 06:00:00,160.005767938973
4,2020-01-20 07:00:00,163.8057835371908
10,2020-01-20 08:00:00,159.76007601980677
5,2020-01-20 09:00:00,155.32724555300453
7,2020-01-20 10:00:00,154.40860036858112
9,2020-01-20 11:00:00,149.1791243935205
2,2020-01-20 12:00:00,136.35194682502532
5,2020-01-20 13:00:00,129.73822807964856
10,2020-01-20 14:00:00,125.29587977203377
9,2020-01-20 15:00:00,110.06720575180738
3,2020-01-20 16:00:00,110.11123354690227
1,2020-01-20 17:00:00,122.1073924798589
2,2020-01-20 18:00:00,122.72934821472643
6,2020-01-20 19:00:00,114.19452663956842
5,2020-01-20 20:00:00,120.90334506260186
1,2020-01-20 21:00:00,123.63311943234501
1,2020-01-20 22:00:00,142.73228507892418
4,2020-01-20 23:00:00,139.04862231361486
4,2020-01-21 00:00:00,139.36497877395823
6,2020-01-21 01:00:00,141.78068350327993
6,2020-01-21 02:00:00,144.63902082478816
10,2020-01-21 03:00:00,158.94958298243284
6,2020-01-21 04:00:00,158.2068194889795
1,2020-01-21 05:00:00,157.45815807738538
10,2020-01-21 06:00:00,162.27175939429142
9,2020-01-21 07:00:00,159.3283723020158
7,2020-01-21 08:00:00,170.75765278019188
7,2020-01-21 09:00:00,162.840520671986
7,2020-01-21 10:00:00,153.298131998349
2,2020-01-21 11:00:00,154.79153487430224
2,2020-01-21 12:00:00,141.39152243788416
6,2020-01-21 13:00:00,130.31112661279874
7,2020-01-21 14:00:00,136.28698698070838
3,2020-01-21 15:00:00,126.27159013047671
4,2020-01-21 16:00:00,114.50118642283084
3,2020-01-21 17:00:00,116.32155608878635
7,2020-01-21 18:00:00,112.12664671686433
7,2020-01-21 19:00:00,110.52593651909672
4,2020-01-21 20:00:00,124.65167632154936
7,2020-01-21 21:00:00,133.62418019854607
5,2020-01-21 22:00:00,122.34527150412042
1,2020-01-21 23:00:00,138.26582227646296
10,2020-01-22 00:00:00,138.751582222321
4,2020-01-22 01:00:00,146.12298712402665
7,2020-01-22 02:00:00,151.70951114144978
2,2020-01-22 03:00:00,155.61253929126576
2,2020-01-22 04:00:00,164.23140969169324
1,2020-01-22 05:00:00,162.41490437988668
2,2020-01-22 06:00:00,168.85713628097133
10,2020-01-22 07:00:00,166.48515010941017
8,2020-01-22 08:00:00,163.1274327070651
8,2020-01-22 09:00:00,155.89473191359886
8,2020-01-22 10:00:00,152.4543668886585
1,2020-01-22 11:00:00,153.16899864554898
1,2020-01-22 12:00:00,145.50949517433608
10,2020-01-22 13:00:00,131.72999973201541
4,2020-01-22 14:00:00,131.16825645807432
6,2020-01-22 15:00:00,129.33420386548045
8,2020-01-22 16:00:00,113.34061912542438
2,2020-01-22 17:00:00,121.99027877767219
3,2020-01-22 18:00:00,115.19184752562697
6,2020-01-22 19:00:00,122.29315685345232
10,2020-01-22 20:00:00,118.20472113774665
4,2020-01-22 21:00:00,117.05291482944094
2,2020-01-22 22:00:00,123.20062552036843
7,2020-01-22 23:00:00,137.6916291628851
4,2020-01-23 00:00:00,145.30363591310564
8,2020-01-23 01:00:00,146.0372592538962
8,2020-01-23 02:00:00,159.86467139309912
7,2020-01-23 03:00:00,153.62512116488813
10,2020-01-23 04:00:00,165.65863089530066
9,2020-01-23 05:00:00,162.51480229969766
4,2020-01-23 06:00:00,166.24589994962946
7,2020-01-23 07:00:00,168.97356234980606
10,2020-01-23 08:00:00,162.02033445154547
10,2020-01-23 09:00:00,160.51000083922585
1,2020-01-23 10:00:00,162.36991592414049
4,2020-01-23 11:00:00,148.50781150537256
2,2020-01-23 12:00:00,149.18359813310798
9,2020-01-23 13:00:00,132.9694700192882
5,2020-01-23 14:00:00,135.32084415707268
3,2020-01-23 15:00:00,134.78533968847913
4,2020-01-23 16:00:00,111.3296513669629
6,2020-01-23 17:00:00,117.28922987498821
10,2020-01-23 18:00:00,123.39055529282702
1,2020-01-23 19:00:00,120.42516491683963
7,2020-01-23 20:00:00,125.8769746238839
8,2020-01-23 21:00:00,125.05762773575255
7,2020-01-23 22:00:00,133.77151498371683
7,2020-01-23 23:00:00,138.67304658918587
9,2020-01-24 00:00:00,151.84416204936537
4,2020-01-24 01:00:00,153.83117493249244
7,2020-01-24 02:00:00,160.35995074615636
9,2020-01-24 03:00:00,161.8735649821887
5,2020-01-24 04:00:00,165.55122710474285
2,2020-01-24 05:00:00,168.40732069597996
5,2020-01-24 06:00:00,173.47756953709987
4,2020-01-24 07:00:00,168.63187492569077
8,2020-01-24 08:00:00,169.7715038990154
5,2020-01-24 09:00:00,174.81001089017025
9,2020-01-24 10:00:00,163.69430373179483
9,2020-01-24 11:00:00,151.76238152871719
3,2020-01-24 12:00:00,153.01143552017012
10,2020-01-24 13:00:00,138.5778557640366
6,2020-01-24 14:00:00,124.48142892817512
6,2020-01-24 15:00:00,124.5372933671707
4,2020-01-24 16:00:00,116.33414259903816
10,2020-01-24 17:00:00,121.51636706870217
3,2020-01-24 18:00:00,122.59751488944016
1,2020-01-24 19:00:00,131.82280674499913
7,2020-01-24 20:00:00,127.65611046241628
5,2020-01-24 21:00:00,128.9822793618554
10,2020-01-24 22:00:00,139.48582228883785
7,2020-01-24 23:00:00,130.39598455767495
1,2020-01-25 00:00:00,149.1835528681773
8,2020-01-25 01:00:00,158.41362502198928
3,2020-01-25 02:00:00,153.27923454344923
7,2020-01-25 03:00:00,171.65194836540377
3,2020-01-25 04:00:00,171.6819685991455
3,2020-01-25 05:00:00,170.49390040214217
10,2020-01-25 06:00:00,176.66944649230788
9,2020-01-25 07:00:00,184.09048995538217
2,2020-01-25 08:00:00,171.23218922639393
4,2020-01-25 09:00:00,167.67433816501284
6,2020-01-25 10:00:00,159.04210405350324
3,2020-01-25 11:00:00,151.14350567880055
10,2020-01-25 12:00:00,153.1572733286397
10,2020-01-25 13:00:00,138.33804183616814
7,2020-01-25 14:00:00,137.03011112672948
7,2020-01-25 15:00:00,129.1896660245002
5,2020-01-25 16:00:00,130.0832296694675
3,2020-01-25 17:00:00,126.94247335191153
2,2020-01-25 18:00:00,129.69335105135002
4,2020-01-25 19:00:00,122.89076652591709
4,2020-01-25 20:00:00,126.6723272536967
8,2020-01-25 21:00:00,127.18419176355629
8,2020-01-25 22:00:00,135.11755641910796
5,2020-01-25 23:00:00,145.33839190450675
6,2020-01-26 00:00:00,153.79065149742928
8,2020-01-26 01:00:00,151.94870076823443
1,2020-01-26 02:00:00,167.02042370944483
5,2020-01-26 03:00:00,174.71159577996198
4,2020-01-26 04:00:00,174.05688941436006
4,2020-01-26 05:00:00,183.9545473710046
2,2020-01-26 06:00:00,171.6368195028267
